"ppm","kex = 1","kex = 1.25","kex = 1.5","kex = 1.75","kex = 2","kex = 2.25","kex = 2.5","kex = 2.75","kex = 3","kex = 3.25","kex = 3.5","kex = 3.75","kex = 4","kex = 4.25","kex = 4.5","kex = 4.75","kex = 5"
6.1123595505618,0.500330990768922,0.500684362600118,0.50075113169188,0.500777438872657,0.50082144538495,0.500899652198328,0.501038490581159,0.501284107622253,0.501713927637487,0.502441129386527,0.503551185001059,0.504804779503187,0.505327964364964,0.504626666195618,0.503419853397153,0.502394974353043,0.501699752792179
6.1149649894154,0.500332224955048,0.50068563565831,0.500752472887967,0.500778901401021,0.50082312364197,0.500901713720006,0.501041231731176,0.501288046920524,0.501719941078454,0.502450534257743,0.503565223941982,0.504822246358104,0.505343472116802,0.504636895427325,0.50342610453106,0.502398945992389,0.501702446551448
6.11757042826901,0.500333466191839,0.500686916062371,0.500753821949167,0.500780372718633,0.500824812331081,0.500903788591527,0.501043991400022,0.501292013823538,0.501725997709712,0.50246000707553,0.503579361558436,0.504839826121144,0.505359068999652,0.504647180161885,0.503432389362979,0.502402939039617,0.501705154830685
6.12017586712262,0.500334714517812,0.500688203853257,0.500755178920706,0.500781852878297,0.500826511518572,0.500905876903118,0.501046769720269,0.501296008537974,0.501732097863299,0.502469548362257,0.503593598573008,0.50485751951448,0.505374755485951,0.504657520668801,0.503438708055024,0.502406953597702,0.501707877699729
6.12278130597623,0.500335969971827,0.500689499072267,0.500756543848193,0.500783341933282,0.500828221271334,0.500907978745852,0.501049566825769,0.50130003127254,0.501738241874542,0.502479158645399,0.503607935714973,0.504875327266237,0.505390532051669,0.504667917219579,0.503445060770517,0.50241098977039,0.501710615228947
6.12538674482983,0.500337232593042,0.500690801761021,0.500757916777605,0.500784839937321,0.500829941656864,0.500910094211658,0.501052382851665,0.501304082238002,0.501744430082089,0.502488838457591,0.503622373720373,0.504893250110548,0.505406399176339,0.504678370087761,0.503451447674011,0.502415047662208,0.50171336748924
6.12799218368344,0.500338502420968,0.500692111961504,0.500759297755329,0.500786346944629,0.500831672743278,0.500912223393329,0.501055217934408,0.501308161647195,0.501750662827944,0.502498588336682,0.503636913332078,0.504911288787599,0.505422357343087,0.504688879548924,0.503457868931284,0.502419127378456,0.501716134552025
6.13059762253705,0.500339779495443,0.500693429716086,0.500760686828162,0.500787863009894,0.50083341459931,0.500914366384532,0.501058072211768,0.501312269715058,0.50175694045751,0.502508408825797,0.503651555299855,0.504929444043688,0.505438407038651,0.504699445880714,0.50346432470936,0.502423229025232,0.501718916489271
6.13320306139065,0.50034106385662,0.500694755067469,0.500762084043298,0.500789388188289,0.500835167294324,0.500916523279818,0.501060945822849,0.501316406658649,0.501763263319623,0.502518300473388,0.503666300380443,0.504947716631278,0.505454548753421,0.504710069362847,0.503470815176514,0.50242735270943,0.50172171337347
6.13580850024426,0.500342355544991,0.500696088058709,0.500763489448322,0.500790922535477,0.500836930898313,0.50091869417463,0.501063838908107,0.501320572697172,0.501769631766586,0.502528263833295,0.503681149337621,0.50496610730905,0.505470782981466,0.504720750277136,0.50347734050229,0.502431498538743,0.501724525277675
6.13841393909787,0.500343654601368,0.500697428733217,0.500764903091235,0.500792466107607,0.500838705481916,0.50092087916531,0.50106675160936,0.501324768051998,0.501776046154218,0.502538299464804,0.503696102942278,0.504984616841957,0.505487110220558,0.504731488907502,0.503483900857493,0.502435666621669,0.501727352275472
6.14101937795147,0.500344961066949,0.500698777134785,0.500766325020463,0.500794018961333,0.500840491116413,0.500923078349119,0.501069684069806,0.501328992946695,0.501782506841881,0.50254840793271,0.503711161972486,0.505003246001282,0.505503530972208,0.504742285539996,0.503490496414222,0.502439857067528,0.501730194441013
6.14362481680508,0.500346274983214,0.500700133307584,0.50076775528485,0.500795581153811,0.500842287873743,0.50092529182423,0.501072636434036,0.501333247607043,0.501789014192531,0.502558589807369,0.503726327213577,0.505021995564691,0.505520045741689,0.50475314046281,0.503497127345863,0.502444069986459,0.501733051848995
6.14623025565869,0.500347596392037,0.500701497296154,0.50076919393365,0.500797152742705,0.500844095826502,0.500927519689755,0.501075608848051,0.50133753226107,0.501795568572748,0.502568845664769,0.503741599458211,0.505040866316293,0.505536655038077,0.504764053966305,0.503503793827109,0.502448305489428,0.501735924574689
6.14883569451229,0.500348925335628,0.500702869145389,0.500770641016535,0.500798733786183,0.500845915047955,0.500929762045742,0.501078601459276,0.501341847139064,0.501802170352784,0.502579176086583,0.503756979506458,0.505059859046692,0.505553359374274,0.504775026343011,0.503510496033966,0.502452563688236,0.501738812693926
6.1514411333659,0.50035026185655,0.500704248900582,0.50077209658363,0.500800324342945,0.50084774561204,0.500932018993191,0.501081614416578,0.501346192473613,0.5018088199066,0.502589581660238,0.503772468165866,0.505078974553051,0.505570159267035,0.504786057887664,0.503517234143769,0.502456844695531,0.501741716283103
6.15404657221951,0.500351605997698,0.500705636607421,0.500773560685487,0.500801924472199,0.500849587593378,0.500934290634068,0.50108464787028,0.501350568499618,0.50181551761191,0.502600062978973,0.503788066251544,0.505098213639144,0.505587055237014,0.504797148897212,0.503524008335182,0.502461148624805,0.501744635419205
6.15665201107312,0.50035295780236,0.500707032311958,0.500775033373081,0.500803534233692,0.500851441067276,0.500936577071303,0.501087701972179,0.501354975454326,0.501822263850222,0.502610620641909,0.503803774586237,0.50511757711542,0.505604047808782,0.504808299670836,0.503530818788224,0.502465475590409,0.501747570179786
6.15925744992672,0.500354317314176,0.500708436060645,0.500776514697849,0.500805153687701,0.500853306109736,0.500938878408816,0.501090776875556,0.501359413577352,0.501829059006881,0.502621255254106,0.503819594000404,0.50513706579906,0.505621137510863,0.504819510509969,0.503537665684269,0.502469825707553,0.501750520642991
6.16186288878033,0.500355684577154,0.500709847900346,0.500778004711665,0.500806782895044,0.500855182797469,0.500941194751517,0.501093872735203,0.501363883110713,0.50183590347111,0.502631967426637,0.503835525332302,0.505156680514036,0.505638324875768,0.504830781718317,0.503544549206059,0.502474199092316,0.501753486887559
6.16446832763394,0.500357059635655,0.500711267878309,0.500779503466863,0.500808421917084,0.500857071207889,0.500943526205318,0.50109698970743,0.501368384298846,0.501842797636061,0.502642757776651,0.503851569428057,0.505176422091174,0.505655610440026,0.504842113601868,0.50355146953772,0.502478595861662,0.50175646899282
6.16707376648754,0.500358442534446,0.500712696042194,0.500781011016243,0.500810070815741,0.500858971419133,0.500945872877149,0.50110012795009,0.501372917388642,0.50184974189885,0.502653626927437,0.503867727141756,0.505196291368216,0.505672994744221,0.504853506468927,0.503558426864762,0.502483016133427,0.501759467038688
6.16967920534115,0.500359833318636,0.500714132440062,0.500782527413049,0.50081172965348,0.500860883510057,0.500948234874964,0.501103287622587,0.501377482629468,0.501856736660609,0.502664575508499,0.503883999335522,0.505216289189879,0.505690478333017,0.504864960630116,0.503565421374113,0.502487460026354,0.501762481105713
6.17228464419476,0.500361232033743,0.500715577120382,0.500784052710986,0.500813398493332,0.500862807560259,0.500950612307753,0.501106468885905,0.501382080273203,0.501863782326528,0.502675604155618,0.5039003868796,0.505236416407915,0.505708061755197,0.504876476398411,0.503572453254101,0.502491927660071,0.501765511275033
6.17489008304836,0.500362638725644,0.500717030132049,0.50078558696422,0.500815077398895,0.500864743650071,0.500953005285555,0.501109671902613,0.50138671057426,0.501870879305903,0.50268671351093,0.503916890652443,0.505256673881188,0.505725745563702,0.504888054089148,0.503579522694493,0.502496419155124,0.501768557628408
6.17749552190197,0.500364053440631,0.500718491524364,0.500787130227415,0.500816766434342,0.500866691860576,0.500955413919471,0.501112896836893,0.501391373789614,0.501878028012184,0.502697904222989,0.503933511540793,0.50527706247572,0.505743530315652,0.504899694020051,0.503586629886487,0.502500934632967,0.501771620248217
6.18010096075558,0.500365476225358,0.500719961347051,0.500788682555719,0.500818465664423,0.500868652273612,0.500957838321672,0.501116143854554,0.501396070178838,0.501885228863018,0.502709176946844,0.503950250439769,0.505297583064765,0.505761416572393,0.504911396511245,0.503593775022732,0.502505474215972,0.501774699217457
6.18270639960918,0.500366907126883,0.500721439650279,0.500790244004749,0.500820175154471,0.500870624971786,0.50096027860541,0.501119413123049,0.501400800004128,0.501892482280299,0.502720532344109,0.503967108252958,0.505318236528877,0.505779404899525,0.504923161885287,0.503600958297347,0.502510038027446,0.501777794619769
6.18531183846279,0.500368346192669,0.500722926484619,0.500791814630612,0.500821894970415,0.500872610038472,0.500962734885035,0.501122704811495,0.501405563530331,0.501899788690221,0.502731971083039,0.503984085892497,0.505339023755968,0.505797495866942,0.50493499046717,0.50360817990592,0.502514626191633,0.501780906539421
6.1879172773164,0.500369793470599,0.500724421901112,0.500793394489906,0.500823625178784,0.50087460755783,0.500965207276005,0.501126019090693,0.501410361024982,0.501907148523323,0.502743493838603,0.504001184279167,0.505359945641382,0.505815690048863,0.504946882584361,0.503615440045526,0.502519238833722,0.501784035061323
6.19052271617,0.500371249008944,0.500725925951221,0.500794983639749,0.500825365846707,0.500876617614807,0.500967695894893,0.501129356133145,0.501415192758327,0.501914562214535,0.50275510129256,0.504018404342482,0.505381003087955,0.505833988023872,0.504958838566808,0.503622738914743,0.502523876079849,0.50178718027103
6.19312815502361,0.500372712856388,0.500727438686864,0.500796582137731,0.500827117041923,0.50087864029515,0.500970200859408,0.501132716113075,0.501420059003361,0.501922030203239,0.502766794133534,0.504035747020778,0.505402197006091,0.505852390374948,0.504970858746968,0.50363007671366,0.502528538057118,0.501790342254751
